Station-id,Name,District-ID,Cordenate-X,Cordenate-Y,Type
6337,YECORA-FUENTELVIEJO,20,451447.0,4477834.0,Bus
6338,CTRA.CARABANCHEL-DANIEL SEGOVIA,10,434512.0,4472065.0,Bus
2446,AVDA. PADRE HUIDOBRO,9,436663.0,4479175.0,Bus
1953,LLANO CASTELLANO-VALDEGOVIA,8,442017.0,4482513.0,Bus
1218,GRAL.RICARDOS-VISTA ALEGRE,11,437510.0,4470983.0,Bus
1223,EUGENIA DE MONTIJO-NTRA.SRA.FATIMA,11,436594.0,4470211.0,Bus
1230,GRAL.ROMERO BASART-JOSE DE CADALSO,10,434817.0,4470128.0,Bus
1238,OLIVA DE PLASENCIA,10,434209.0,4470348.0,Bus
124,PZA.SAN FRANCISCO-BAILEN,1,439539.0,4473840.0,Bus
1245,EUGENIA DE MONTIJO-PZA.PARTERRE,11,436375.0,4469875.0,Bus
1246,EUGENIA DE MONTIJO-NTRA.SRA.FATIMA,11,436601.0,4470199.0,Bus
1260,Pº ACACIAS-Pº ESPERANZA,2,440124.0,4473015.0,Bus
1267,EUGENIA DE MONTIJO-PZA.EMPERATRIZ,11,436327.0,4469747.0,Bus
1273,MARIANISTAS-GOMEZ ARTECHE,11,435742.0,4469138.0,Bus
1280,Pº MUÑOZ GRANDES-GRAL.RICARDOS,11,437312.0,4470945.0,Bus
3205,RETAMA-OMBU,2,442761.0,4471941.0,Bus
3216,ESCUELA INGENIERIA TECNICA-ARBOLEDA,3,0.0,0.0,Bus
3235,VALDETORRES DEL JARAMA,16,445355.0,4480503.0,Bus
3241,LOS EMIGRANTES-CTRA.DE CANILLAS,16,446174.0,4479836.0,Bus
3246,MOSCATELAR-MILAN,16,445263.0,4478919.0,Bus
3262,AV.MACHUPICHU-AV.PAPA NEGRO,16,447146.0,4478942.0,Bus
6339,INTERCAMBIADOR AVENIDA DE AMERICA,5,442713.0,4476809.0,Bus
6340,INTERCAMBIADOR AVENIDA DE AMERICA,5,442730.0,4476823.0,Bus
6341,INTERCAMBIADOR AVENIDA DE AMERICA,5,442750.0,4476835.0,Bus
6342,INTERCAMBIADOR AVENIDA DE AMERICA,5,442765.0,4476846.0,Bus
6345,AV.BADAJOZ-MARTINEZ VILLERGAS,15,444605.0,4477235.0,Bus
6344,TORRELAGUNA-AV.BADAJOZ,15,444675.0,4477336.0,Bus
6099,GUETAIRA-VILLABONA,12,439362.0,4469150.0,Bus
263,GUETARIA-LESACA,12,439365.0,4469435.0,Bus
6078,GTA.VALLE DE ORO-GRAL.RICARDOS,11,438014.0,4471329.0,Bus
6079,GTA.VALLE DE ORO-GRAL.RICARDOS,11,438033.0,4471342.0,Bus
3951,PTA.DEL BATAN-CASA DE CAMPO,9,435538.0,4473038.0,Bus
2445,AV.POBLADOS-GUAREÑA,10,435114.0,4471404.0,Bus
3355,AV.POBLADOS-GUAREÑA,10,435126.0,4471423.0,Bus
2822,AV.POBLADOS-COMISARIA,11,435770.0,4470706.0,Bus
1041,GTA.EMBAJADORES,1,440508.0,4473192.0,Bus
5269,AV. HISPANIDAD-DIQUE SUR,21,451199.0,4479292.0,Bus
6111,INTERCAMBIADOR ATOCHA-RENFE,2,441611.0,4473300.0,Bus
2567,TIMON-ALCAÑIZ,21,450228.0,4480555.0,Bus
6148,AV.FERMINA SEVILLANO-MAYO,20,451786.0,4477433.0,Bus
3333,AV. FERMINA SEVILLANO-DICIEMBRE,20,451797.0,4477419.0,Bus
3269,FCO.VILLAESPESA-LAGO CONSTANZA,15,445285.0,4475805.0,Bus
3284,Pº PLATA Y CASTAÑAR-PLEAMAR,17,439282.0,4466946.0,Bus
329,ARTURO SORIA-MANUEL URIBE,15,443700.0,4479653.0,Bus
3290,DARIO APARICIO-TAPIA CASARIEGO,9,435075.0,4480256.0,Bus
3300,DARIO APARICIO-CABO CAÑAVERAL,9,435166.0,4479892.0,Bus
6112,INTERCAMBIADOR ATOCHA-RENFE,2,441583.0,4473286.0,Bus
6113,INTERCAMBIADOR ATOCHA-RENFE,2,441568.0,4473288.0,Bus
6114,INTERCAMBIADOR ATOCHA-RENFE,2,441562.0,4473301.0,Bus
6115,INTERCAMBIADOR ATOCHA-RENFE,2,441575.0,4473312.0,Bus
5389,AEROPUERTO T4,21,449814.0,4482765.0,Bus
6117,INTERCAMBIADOR ATOCHA-RENFE,2,441591.0,4473320.0,Bus
6118,INTERCAMBIADOR ATOCHA-RENFE,2,441604.0,4473334.0,Bus
6188,FCO.LARGO CABALLERO-HNOS.Gª NOBLEJAS,15,446742.0,4475213.0,Bus
6189,AV.PARTENON-FERIA DE MADRID,21,447896.0,4479664.0,Bus
1668,SANTA SUSANA Nº8,16,445338.0,4481178.0,Bus
1674,AV.SAN LUIS-CUEVAS DE ALMANZORA,16,443890.0,4480730.0,Bus
1677,MATEO INURRIA-AV.RECUERDO,5,442359.0,4480084.0,Bus
1680,GOLONDRINA-ARROYO POZUELO,9,433542.0,4478386.0,Bus
1687,AV.BETANZOS-M.FDEZ.ALMAGRO,8,439824.0,4480883.0,Bus
1695,Pº. MELANCOLICOS-PTE. SAN ISIDRO,2,438974.0,4473020.0,Bus
1706,DRACENA,5,443203.0,4479669.0,Bus
1716,MADRE ANTONIA PARIS-AVDA.BADAJOZ,15,444813.0,4477417.0,Bus
1402,RONDA DE TOLEDO-RIBERA CURTIDORES,1,440062.0,4473271.0,Bus
1411,RIBERA MANZANARES-STA.OLALLA,9,438252.0,4475534.0,Bus
1425,RONDA DE SEGOVIA-GIL IMON,2,439402.0,4473506.0,Bus
3615,EMBAJADORES-GTA.STA.MªDE LA CABEZA,2,440814.0,4472626.0,Bus
6004,Pº STA.Mª DE LA CABEZA-PºESPERANZA,2,440538.0,4472408.0,Bus
3956,CONCEJAL FCO.J.JIMENEZ-SEPULVEDA,10,436078.0,4472660.0,Bus
2643,EZEQUIEL SOLANA-FCO.VILLAESPESA,15,445522.0,4475780.0,Bus
2665,JULIAN CAMARILLO-SANTA LEONOR,20,446774.0,4476395.0,Bus
2532,ESCALONA-AV.PADRE PIQUER,10,434963.0,4472022.0,Bus
2741,AV.DE AMERICA-CIUDAD PEGASO,21,449519.0,4478114.0,Bus
2747,CENTRO DE CARGA AEREA-2,21,451096.0,4478488.0,Bus
2752,JUAN I.LUCA TENA-ALEGRIA DE ORIA,20,446192.0,4477805.0,Bus
3370,CARAMUEL-DOÑA MENCIA,10,438314.0,4473651.0,Bus
210,Pº CASTELLANA-MAURICIO RAVEL,5,441862.0,4480627.0,Bus
3445,AFUERAS A VALVERDE Nº 14,8,441729.0,4483460.0,Bus
1655,CAPITAN BLANCO ARGIBAY-PINOS BAJA,6,440462.0,4480016.0,Bus
166,SAN CIPRIANO-Pº ARTILLEROS,19,448484.0,4473016.0,Bus
5075,PZA. ALCALDE MORENO TORRES,16,444513.0,4482302.0,Bus
5066,FCO.PI Y MARGALL-ALCALDE MORENO TORRES,16,444627.0,4482369.0,Bus
5843,ARGANDA-PASEO YESERIAS,2,440346.0,4472313.0,Bus
5844,GARGANTILLA-PASEO ESPERANZA,2,440400.0,4472478.0,Bus
2771,AV.POBLADOS-GUETARIA,12,439339.0,4469694.0,Bus
2778,AV.POBLADOS-AV.PRINCESA JUANA AUSTRIA,12,439081.0,4469715.0,Bus
2777,AV.POBLADOS-GUETARIA,12,439337.0,4469713.0,Bus
566,AV.RAFAELA YBARRA-AV.POBLADOS,12,439630.0,4469701.0,Bus
412,LOPEZ DE HOYOS-CARDENAL SILICEO,5,443120.0,4477626.0,Bus
419,LOPEZ DE HOYOS-ARTURO SORIA,15,444176.0,4479170.0,Bus
1702,"VICTOR DE LA SERNA,16",5,443158.0,4478548.0,Bus
1701,VICTOR DE LA SERNA-AV.RAMON Y CAJAL,5,442963.0,4478363.0,Bus
2240,ISLA DE OZA-SAN MARTIN DE PORRES,9,438507.0,4479825.0,Bus
2239,A.FDEZ.CLAUSELLS-ISLA DE OZA,9,438699.0,4479755.0,Bus
2238,A.FDEZ.CLAUSELLS-MARTIRES MARISTAS,9,438699.0,4479436.0,Bus
2264,NAVALPERAL-MADRIGAL,9,438488.0,4479359.0,Bus
2262,JOSE FENTANES-ISLA DE OZA,9,438641.0,4479748.0,Bus
2263,JOSE FENTANES-MARTIRES MARISTAS,9,438646.0,4479411.0,Bus
2237,NAVALPERAL-MADRIGAL,9,438454.0,4479341.0,Bus
6106,MARTIRES MARISTAS-JOSE FENTANES,9,438669.0,4479384.0,Bus
1905,ISLA DE OZA-AURORA,9,438841.0,4479739.0,Bus
3442,SINESIO DELGADO-DOROTEO BENACHE,9,439403.0,4480008.0,Bus
2859,ALCALDE MARTIN ALZAGA-ALTEA,9,439422.0,4479624.0,Bus
2873,ALCALDE MARTIN ALZAGA-ALTEA,9,439468.0,4479616.0,Bus
3443,SINESIO DELGADO-DOROTEO BENACHE,9,439403.0,4479979.0,Bus
3436,ANTONIO MACHADO-ISLA DE OZA,9,439064.0,4479645.0,Bus
5023,ANTONIO MACHADO-SINESIO DELGADO,9,439151.0,4479835.0,Bus
1294,Pº EXTREMADURA-SAN MANUEL,10,435594.0,4472872.0,Bus
2261,SAN MARTIN DE PORRES-ISLA DE OZA,9,438466.0,4479853.0,Bus
365,ARROYO DE FONTARRON,14,444744.0,4473177.0,Bus
5190,AV.DE LA PESETA-VALLE DEL BOI,11,435245.0,4468851.0,Bus
5877,BAHIA DE LA CONCHA-BAHIA DE MALAGA,21,449733.0,4480000.0,Bus
5878,VALHONDO-TORNADO,21,449704.0,4480386.0,Bus
5879,VALHONDO-TORNADO,21,449691.0,4480397.0,Bus
5880,BAHIA DE LA CONCHA-BAHIA DE MALAGA,21,449718.0,4479993.0,Bus
5882,VALHONDO-CICLON,21,449959.0,4480456.0,Bus
5883,PLAYA DE BARLOVENTO-PLAYA DE ZARAUZ,21,449851.0,4480647.0,Bus
5884,PLAYA DE BARLOVENTO-PLAYA DE ZARAUZ,21,449821.0,4480640.0,Bus
5885,PLAYA DE AMERICA-AERONAVE,21,450312.0,4480687.0,Bus
5886,PLAYA DE AMERICA-AERONAVE,21,450290.0,4480685.0,Bus
3302,MURIAS DE PAREDES-MORERUELA,16,446359.0,4481883.0,Bus
3901,BERROCAL-CANCHAL,17,442591.0,4466571.0,Bus
3910,CAMPOS IBAÑEZ-Pº ESTACION,17,441892.0,4467449.0,Bus
3927,AV.LOGROÑO-LOS BREZOS,21,450135.0,4479441.0,Bus
1444,MELCHOR FDEZ.ALMAGRO-PZA.CARBALLO,8,440443.0,4481135.0,Bus
1451,MELCHOR FDEZ.ALMAGRO-AV.BETANZOS,8,439880.0,4480948.0,Bus
1778,DR.ESQUERDO-AV.CDAD.BARCELONA,3,442875.0,4472785.0,Bus
977,AVDA. CDAD.BARCELONA-DR.ESQUERDO,3,442796.0,4472767.0,Bus
793,DUQUE DE RIVAS,1,440180.0,4474098.0,Bus
2865,GLORIETA MARIANO SALVADOR MAELLA,8,438927.0,4480993.0,Bus
2973,CESAR MANRIQUE-ISLA MALAITA,8,439004.0,4480827.0,Bus
2852,GTA.MARIANO SALVADOR MAELLA,8,438974.0,4481065.0,Bus
2257,GTA.FCO.BAYEU Y SUBIAS-DR.R.CASTROVIEJO,9,437731.0,4480734.0,Bus
2258,DR.RAMON CASTROVIEJO-AV.MIRAFLORES,9,437937.0,4480657.0,Bus
2242,SAN MARTIN DE PORRES-GUISANDO,9,438323.0,4480512.0,Bus
1526,GRAN VIA Nº 65,1,439883.0,4475119.0,Bus
6130,AV. CORDOBA-HOSPITAL 12 DE OCTUBRE,12,441047.0,4470000.0,Bus
1109,PRINCIPE DE VERGARA-MUSEO DE LA CIUDAD,5,442598.0,4477521.0,Bus
3316,ENTRADA PPAL.HOSPITAL 12 DE OCTUBRE,12,441014.0,4469999.0,Bus
767,AV.CORDOBA-HOSPITAL 12 DE OCTUBRE,12,441036.0,4469981.0,Bus
783,AV.CORDOBA-HOSPITAL 12 DE OCTUBRE,12,441048.0,4470024.0,Bus
766,AV.CORDOBA-TOMELLOSO,12,440905.0,4470587.0,Bus
5941,SAN QUINTIN-PAVIA,1,439703.0,4474765.0,Bus
1200,VENTA DEL BATAN,9,436131.0,4473925.0,Bus
577,FCO.SILVELA-DIEGO DE LEON,4,442942.0,4476404.0,Bus
3222,PZA.DE LIMA,5,441562.0,4478324.0,Bus
1033,CONDE DE PEÑALVER-DIEGO DE LEON,4,442877.0,4476377.0,Bus
356,AV.CDAD.BARCELONA-PACIFICO,3,442906.0,4472664.0,Bus
5449,DR. ESQUERDO-AV.CDAD.BARCELONA,3,442897.0,4472766.0,Bus
5999,"DR.FEDERICO RUBIO Y GALI, 1",6,440051.0,4477897.0,Bus
6000,AVENIDA DE LOS ANDES-ABELIAS,16,447121.0,4478479.0,Bus
6001,AVENIDA DE LOS ANDES-JARILLA,16,447106.0,4478521.0,Bus
6002,HUMERA-ARROYO POZUELO,9,433764.0,4478432.0,Bus
6003,ARROYO POZUELO-HUMERA,9,433804.0,4478471.0,Bus
1912,AV.CARD.HERRERA ORIA-ISLA DE TABARCA,8,438895.0,4481517.0,Bus
288,ALMAGRO-ZURBANO,7,441344.0,4475947.0,Bus
6014,INTERCAMBIADOR PLAZA DE CASTILLA,5,441707.0,4480061.0,Bus
6015,INTERCAMBIADOR PLAZA DE CASTILLA,5,441713.0,4480085.0,Bus
6016,INTERCAMBIADOR PLAZA DE CASTILLA,5,441716.0,4480102.0,Bus
6017,INTERCAMBIADOR PLAZA DE CASTILLA,5,441721.0,4480128.0,Bus
6013,INTERCAMBIADOR PLAZA DE CASTILLA,5,441704.0,4480046.0,Bus
6018,INTERCAMBIADOR PLAZA DE CASTILLA,5,441724.0,4480143.0,Bus
6019,INTERCAMBIADOR PLAZA DE CASTILLA,5,441727.0,4480158.0,Bus
6020,INTERCAMBIADOR PLAZA DE CASTILLA,5,441731.0,4480173.0,Bus
6021,INTERCAMBIADOR PLAZA DE CASTILLA,6,441698.0,4480099.0,Bus
6022,INTERCAMBIADOR PLAZA DE CASTILLA,6,441705.0,4480130.0,Bus
6023,HERMANOS GARCIA NOBLEJAS-JOSE BLAS,20,446773.0,4475372.0,Bus
5887,PLAYA DE AMERICA-CNO.VIEJO HORTALEZA,21,450485.0,4480887.0,Bus
5888,PLAYA DE AMERICA-CNO.VIEJO HORTALEZA,21,450470.0,4480891.0,Bus
3746,SERRANO-PADILLA,4,441847.0,4476195.0,Bus
1377,EDUARDO DATO-RUBEN DARIO,7,441419.0,4476234.0,Bus
229,Pº CASTELLANA-Pº EDUARDO DATO,7,441685.0,4476245.0,Bus
191,Pº CASTELLANA-Pº EDUARDO DATO,4,441748.0,4476269.0,Bus
1908,JUAN J.LOPEZ IBOR-DR.RAMON CASTROVIEJO,9,438381.0,4480641.0,Bus
5793,COLEGIATA-TOLEDO,1,440130.0,4474057.0,Bus
5092,COLEGIATA,1,440144.0,4474051.0,Bus
756,TOLEDO Nº 24,1,440078.0,4474136.0,Bus
707,CONCEPCION JERONIMA,1,440133.0,4474136.0,Bus
900,ALCOCER-AV.REAL DE PINTO,17,440163.0,4467057.0,Bus
2954,CTRA.CCHEL A VILLAVERDE-PTE.ALCOCER,17,440134.0,4467057.0,Bus
2955,CTRA.CCHEL A VILLAVERDE-PTE.ALCOCER,17,440147.0,4467077.0,Bus
5532,CERRO NEGRO-AV.CIUDAD DE BARCELONA,3,443248.0,4472406.0,Bus
469,AV.CDAD.BARCELONA-M30,3,443245.0,4472428.0,Bus
1213,TOLEDO-LA PALOMA,1,439763.0,4473425.0,Bus
1401,RONDA DE TOLEDO-GTA.EMBAJADORES,1,440394.0,4473193.0,Bus
2866,GINZO DE LIMIA-FERMIN CABALLERO,8,440209.0,4481898.0,Bus
1428,RONDA TOLEDO-GTA.EMBAJADORES,2,440387.0,4473162.0,Bus
3721,FCOS.RODRIGUEZ-FULGENCIO DE MIGUEL,6,440422.0,4478714.0,Bus
1927,FCOS.RODRIGUEZ-BRAVO MURILLO,6,440436.0,4478687.0,Bus
5053,VALENCIA DE DON JUAN-GINZO DE LIMIA,8,440205.0,4482038.0,Bus
2002,FERMIN CABALLERO-GINZO DE LIMIA,8,440150.0,4481894.0,Bus
1980,FERMIN CABALLERO-COLEGIO VALDELUZ,8,439991.0,4481809.0,Bus
1940,VILLAVICIOSA-GALICIA,10,434713.0,4472326.0,Bus
2001,FERMIN CABALLERO-COLEGIO VALDELUZ,8,439997.0,4481794.0,Bus
710,Pº PONTONES-RONDA SEGOVIA,2,439637.0,4473325.0,Bus
1068,EMILIO MUÑOZ-HNOS.Gª NOBLEJAS,20,446535.0,4475915.0,Bus
1088,EMILIO MUÑOZ-HNOS.Gª NOBLEJAS,20,446525.0,4475933.0,Bus
753,TOLEDO-PUERTA DE TOLEDO,2,439703.0,4473242.0,Bus
122,GRAN VIA SAN FRANCISCO-PTA.TOLEDO,1,439677.0,4473460.0,Bus
709,TOLEDO-HUMILLADERO,1,439837.0,4473599.0,Bus
610,AV. MEDITERRANEO-ABTAO,3,442973.0,4473374.0,Bus
1193,CRUZ DEL SUR-PERSEO,3,443347.0,4473437.0,Bus
3739,DR.ESQUERDO-PZA.CONDE CASAL,3,443184.0,4473230.0,Bus
1196,ALBERGUE JUVENIL,9,436769.0,4474157.0,Bus
1164,Pº. EXTREMADURA-MILAGROSA,10,437724.0,4473847.0,Bus
1679,MATEO INURRIA-PLAZA DE CASTILLA,5,441754.0,4479955.0,Bus
6026,AVDA.ROSALES-TANATORIO,12,441966.0,4468515.0,Bus
6027,PLAYA DE ZARAUZ-PLAYA DE LA CALETA,21,450069.0,4480643.0,Bus
3484,MATEO INURRIA-PZA.DE CASTILLA,5,441771.0,4479935.0,Bus
6028,PLAYA DE ZARAUZ-PLAYA DE AMERICA,21,450070.0,4480655.0,Bus
876,GENOVA-PZA.COLON,1,441469.0,4475394.0,Bus
232,Pº RECOLETOS-BIBLIOTECA NACIONAL,1,441490.0,4475263.0,Bus
5015,GTA.DE LA MEDUSA,16,448135.0,4478268.0,Bus
5282,ARCIPRESTE DE HITA-FERNANDO EL CATOLICO,9,439216.0,4476371.0,Bus
1867,AV.COMPLUTENSE-MEDICINA,9,438431.0,4477427.0,Bus
1866,AV.COMPLUTENSE-CIENCIAS INFORMACION,9,438402.0,4477660.0,Bus
34,GRAN VIA-SAN BERNARDO,1,440094.0,4474939.0,Bus
1178,PICO ARTILLEROS-L.HOYOS SAINZ,14,445845.0,4473240.0,Bus
1057,O´DONNELL-SALIENTE,3,443605.0,4474828.0,Bus
1064,AV.POBLADOS-AV.CARABANCHEL BAJO,11,436704.0,4469855.0,Bus
1069,EMILIO MUÑOZ-STA.LEONOR,20,446809.0,4476066.0,Bus
584,RIOS ROSAS-MODESTO LAFUENTE,7,441140.0,4477233.0,Bus
852,ALCALA-PLAZA MANUEL BECERRA,4,443279.0,4475641.0,Bus
861,SAGASTA-MANUEL SILVELA,7,440802.0,4475757.0,Bus
867,MQUES.URQUIJO-MARTIN DE LOS HEROS,9,439035.0,4475890.0,Bus
874,SAGASTA-MANUEL SILVELA,1,440824.0,4475733.0,Bus
894,PZA.DE LEGAZPI-BOLIVAR,2,441174.0,4471615.0,Bus
899,ALCOCER-LITOS,17,440558.0,4467026.0,Bus
5842,PASEO CHOPERA-PZA.GRAL.MAROTO,2,440786.0,4471943.0,Bus
1115,PRINCIPE DE VERGARA-MUSEO DE LA CIUDAD,5,442560.0,4477544.0,Bus
785,AV.CORDOBA Nº 19,12,440852.0,4470868.0,Bus
765,AV.CORDOBA-PIEDRABUENA,12,440848.0,4470830.0,Bus
784,AVDA.CORDOBA Nº 27,12,440909.0,4470618.0,Bus
279,GTA. SANTA MARIA DE LA CABEZA,2,440812.0,4472685.0,Bus
553,JOSE SILVA-AGASTIA,15,444281.0,4478653.0,Bus
1856,PZA.CARDENAL CISNEROS-AERONAUTICA,9,438515.0,4477073.0,Bus
1897,GTA. CUATRO CAMINOS,6,440385.0,4477849.0,Bus
2412,GTA. CUATRO CAMINOS,6,440380.0,4477844.0,Bus
5276,ARCIPRESTE DE HITA-FERNANDO EL CATOLICO,9,439209.0,4476391.0,Bus
141,STA.ENGRACIA Nº 162,7,440455.0,4477715.0,Bus
1860,AV.COMPLUTENSE-PARANINFO,9,438393.0,4477912.0,Bus
1865,AV.COMPLUTENSE-PARANINFO,9,438373.0,4477904.0,Bus
1858,AV.COMPLUTENSE-MEDICINA,9,438456.0,4477444.0,Bus
1859,AV.COMPLUTENSE-FARMACIA,9,438427.0,4477671.0,Bus
2269,AV.PTA DE HIERRO-PALACIO MONCLOA,9,438043.0,4477526.0,Bus
2268,AV.PUERTA DE HIERRO-AGRONOMOS,9,438325.0,4477179.0,Bus
3017,SAN MODESTO-SAN DACIO,8,441703.0,4481972.0,Bus
1845,EMBAJADORES-GTA.EMBAJADORES,2,440565.0,4473070.0,Bus
1261,Pº ACACIAS-GTA.EMBAJADORES,2,440382.0,4473103.0,Bus
3021,SAN MODESTO-VIRGEN DE ARANZAZU,8,441627.0,4481978.0,Bus
2848,VIRGEN DE ARANZAZU-SAN MODESTO,8,441653.0,4482006.0,Bus
5069,ANA DE AUSTRIA-PRINCIPE CARLOS,16,444462.0,4483084.0,Bus
6025,MONFORTE DE LEMOS-PASEO CASTELLANA,8,441759.0,4480960.0,Bus
1440,MONFORTE DE LEMOS-Pº CASTELLANA,8,441754.0,4480947.0,Bus
896,AV.ANDALUCIA-BOHEMIOS,17,441238.0,4467694.0,Bus
1830,AV.ANDALUCIA-ANOETA,17,441242.0,4467343.0,Bus
2248,FRESNEDILLAS-SIGUERO,8,437438.0,4481509.0,Bus
2249,GABRIELA MISTRAL-LEOPOLDO ALAS CLARIN,8,437619.0,4481514.0,Bus
2253,FRESNEDILLAS-SIGUERO,8,437417.0,4481495.0,Bus
5345,RESINA-SAN ERASMO,17,440117.0,4465497.0,Bus
6005,BARCELO-TRIBUNAL,1,440677.0,4475526.0,Bus
289,ALMAGRO-Pº EDUARDO DATO,7,441455.0,4476184.0,Bus
3685,AV.MEDITERRANEO-MORATALAZ,3,443367.0,4473330.0,Bus
5875,CABEZA MESADA-MARTIN MUÑOZ POSADAS,18,446818.0,4469820.0,Bus
1975,NARCIS MONTURIOL-SANGENJO,8,440761.0,4482026.0,Bus
1097,CENTRO DE CARGA AEREA 1,21,450891.0,4478756.0,Bus
5904,THALER-VIA LUSITANA,11,437245.0,4468991.0,Bus
5931,HOSPITAL INFANTA LEONOR-URGENCIAS,18,447791.0,4471114.0,Bus
5802,HOSPITAL INFANTA LEONOR-ACCESO PRINCIPAL,18,447682.0,4471147.0,Bus
5800,HOSPITAL INFANTA LEONOR-CONS.EXTERNAS,18,447559.0,4471158.0,Bus
2419,PROFESOR ARANGUREN-FILOSOFIA B,9,437894.0,4478069.0,Bus
2329,PRINCIPE VIANA-ARENAS Y NAVARRO,8,432550.0,4480397.0,Bus
2342,PRINCIPE DE VIANA-ARENAS Y NAVARRO,9,432548.0,4480383.0,Bus
897,AV.ANDALUCIA-ALCOCER,17,441235.0,4467091.0,Bus
895,VERBENA DE LA PALOMA,17,441211.0,4468214.0,Bus
3537,AV.ANDALUCIA-DULZURA,17,441226.0,4468008.0,Bus
6136,PZA.DE ALSACIA,20,447245.0,4474523.0,Bus
5958,PASEO PINTOR ROSALES-BENITO GUTIERREZ,9,438795.0,4475922.0,Bus
679,GLORIETA EMILIO CASTELAR,4,441704.0,4476542.0,Bus
507,Pº INFANTA ISABEL-ALFONSO XII,3,441707.0,4473372.0,Bus
512,BRAVO MURILLO-ISLAS FILIPINAS,7,440386.0,4477232.0,Bus
517,AV.PABLO NERUDA-AV.PALOMERAS,13,445214.0,4470906.0,Bus
524,MARTINEZ DE LA RIVA,13,443639.0,4471603.0,Bus
530,Cº POZO TIO RAIMUNDO-CTRA.V.VALLECAS,18,445299.0,4469253.0,Bus
543,TORRELAGUNA-AV.BADAJOZ,15,444641.0,4477394.0,Bus
550,TORRELAGUNA Nº 70,15,444346.0,4478035.0,Bus
2473,AV.HISPANIDAD-CENTRO DE CARGA AEREA,21,450832.0,4478836.0,Bus
2746,CENTRO DE CARGA AEREA-1,21,450879.0,4478698.0,Bus
5668,CAÑADA REAL DE MERINAS-TRESPADERNE,21,450845.0,4478478.0,Bus
2839,VALENCIA DE DON JUAN-A.MARQUERIE,8,440665.0,4482266.0,Bus
2287,PATONES-SANGENJO,8,440507.0,4481995.0,Bus
2006,NARCIS MONTURIOL-SANGENJO,8,440763.0,4481997.0,Bus
2966,ARZOBISPO MORCILLO-PARQUE NORTE,8,441057.0,4481602.0,Bus
2967,ARZOBISPO MORCILLO-JULIO PALACIOS,8,441258.0,4481640.0,Bus
2009,JULIO PALACIOS Nº 27,8,441292.0,4481770.0,Bus
1972,JULIO PALACIOS Nº 10,8,441313.0,4481773.0,Bus
1971,ARZOBISPO MORCILLO-FAC.MEDICINA,8,441520.0,4481578.0,Bus
2008,PEDRO RICO-JULIO PALACIOS,8,441271.0,4482014.0,Bus
1976,SANGENJO-FERMIN CABALLERO,8,440902.0,4482210.0,Bus
2005,ALFREDO MARQUERIE-F.CABALLERO,8,441014.0,4482267.0,Bus
2868,MORALZARZAL-ALFREDO MARQUERIE,8,440448.0,4482282.0,Bus
2838,MORALZARZAL-ALFREDO MARQUERIE,8,440451.0,4482273.0,Bus
2986,NURIA-LA MASO,8,439995.0,4483059.0,Bus
2997,MORALZARZAL-LA MASO,8,439855.0,4482954.0,Bus
3483,MORALZARZAL-CERRO DEL CASTAÑAR,8,439692.0,4483033.0,Bus
2987,NURIA-PEÑA SIRIO,8,440359.0,4482757.0,Bus
3001,COSTA BRAVA-CABEZUELAS,8,440638.0,4483162.0,Bus
5379,COSTA BRAVA-CABEZUELAS,8,440646.0,4483206.0,Bus
5847,"COBOS DE SEGOVIA, 7",2,439107.0,4473179.0,Bus
5715,SOR ANGELA DE LA CRUZ-ORENSE,6,441261.0,4479151.0,Bus
5716,SOR ANGELA DE LA CRUZ-ORENSE,6,441201.0,4479220.0,Bus
5717,SOR ANGELA DE LA CRUZ-BRAVO MURILLO,6,440975.0,4479321.0,Bus
5718,SOR ANGELA DE LA CRUZ-BRAVO MURILLO,6,440957.0,4479283.0,Bus
706,FERNANDO EL CATOLICO-G.EL BUENO,7,439636.0,4476414.0,Bus
701,GRAL.MTNEZ.CAMPOS-FDEZ.DE LA HOZ,7,441146.0,4476494.0,Bus
987,VIRGEN DEL PUERTO-CAMPO DEL MORO,1,438967.0,4474473.0,Bus
1323,GRAL.ALVAREZ CASTRO-ELOY GONZALO,7,440593.0,4476437.0,Bus
1334,POBLADURA VALLE-SAN ROMAN VALLE,20,447236.0,4475151.0,Bus
1340,AV.HELLIN-ALCONERA,20,447834.0,4476186.0,Bus
847,BRESCIA,4,443880.0,4476624.0,Bus
3556,SANTIAGO COMPOSTELA-PINTOR F.LLORENS,8,440078.0,4481671.0,Bus
3562,INDALECIO PRIETO-PZA.DAVILAS,19,447499.0,4472888.0,Bus
3574,AV.DOCTOR ARCE-VELAZQUEZ,5,442120.0,4477667.0,Bus
2856,PEDRO RICO-HOSPITAL LA PAZ,8,441687.0,4481616.0,Bus
5199,CTRA.COLMENAR-HOSPITAL RAMON Y CAJAL,8,441043.0,4482334.0,Bus
2364,HOSPITAL RAMON Y CAJAL-SAN MODESTO,8,441137.0,4482397.0,Bus
5209,HOSPITAL RAMON Y CAJAL,8,441040.0,4482263.0,Bus
3557,AVDA.REINA VICTORIA-CUATRO CAMINOS,7,440354.0,4477789.0,Bus
1431,GTA.CUATRO CAMINOS,6,440485.0,4477812.0,Bus
1466,GTA.CUATRO CAMINOS,7,440483.0,4477788.0,Bus
5251,AV.REINA VICTORIA-CUATRO CAMINOS,6,440322.0,4477816.0,Bus
