 ID-EVENTO,Title,District,X-coordinate,Y-coordinate,Latitude,Length,Type
11761948,Club de Ajedrez,usera,440472.0,4468702.0,4.03667683247534e+16,-3701141063083800.0,['CursosTalleres']
11934561,Club de lectura,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11940359,Club de lectura Encuentros Violetas. Espacio de Igualdad Dulce Chacón,villaverde,439286.0,4466819.0,403497106325215.0,-3.71494162910067e+16,['ClubesLectura']
11781885,Club de lectura fácil para mayores de 65 años,unknown,Unknown,Unknown,Unknown,Unknown,[]
11897795,Club de lectura infantil BPM Mario Vargas Llosa,centro,440645.0,4475347.0,4.04266422153681e+16,-3699722994908340.0,['ClubesLectura']
11885850,Club de lectura La Sal. Espacio de Igualdad Elena Arnedo Soriano,retiro,443307.0,4472652.0,4040254931370520.0,-3668092320219010.0,['ClubesLectura']
11884492,Club de lectura Páginas Infinitas. Espacio de Igualdad Gloria Fuertes,vicalvaro,448473.0,4472636.0,4040274516135530.0,-3.60722570085963e+16,['ClubesLectura']
11766997,Club de lectura temática 'Amores Contados 2',retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ClubesLectura']
11766777,Club de lectura temática 'Las Mejores Historias Jamás Contadas' 4ª Serie,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ClubesLectura']
11889791,Club de lectura 'Soledad no deseada',centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['ClubesLectura']
11889789,Club de lectura 'Soledad no deseada',centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['ClubesLectura']
11889790,Club de lectura 'Soledad no deseada',centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['ClubesLectura']
11767096,"Club de Lectura-Taller Iconografía occidental: santos, demonios y ángeles 2ª serie",retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ClubesLectura']
11883438,Club de lectura. Espacio de Igualdad Carme Chacón,hortaleza,444876.0,4479190.0,4046155641637230.0,-3.65017145804141e+16,['ClubesLectura']
11952164,Club de lectura: Bucarest en cuatro libros,centro,439775.0,4473962.0,4041410290844660.0,-3.70985912127358e+16,['ClubesLectura']
11940505,Club de lectura: Escritura de mujeres,ciudad lineal,444580.0,4477056.0,4.04423111007912e+16,-3.65348062463119e+16,['ClubesLectura']
11891830,Club de novela romántica.,fuencarral-el pardo,439867.0,4481122.0,4047860087334550.0,-3.70944083429799e+16,['ClubesLectura']
11934562,Cocina Sostenible,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11954292,Colarse entre las grietas. Michel Nieva en conversación con Eduardo Castillo-Vinuesa,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ConferenciasColoquios']
11885828,Comienza la mañana estirándote,carabanchel,438758.0,4471886.0,4.03953264068879e+16,-3721622686264930.0,['CursosTalleres']
11912324,Cómo hacer de tu cuerpo una orquesta,san blas-canillejas,446636.0,4477644.0,4044774002225860.0,-3.62928745422916e+16,['CursosTalleres']
11912318,Cómo hacer de tu cuerpo una orquesta,san blas-canillejas,446636.0,4477644.0,4044774002225860.0,-3.62928745422916e+16,['CursosTalleres']
11937210,Competencias digitales para el empleo: Mejora de capacidades para el empleo,villa de vallecas,446579.0,4469157.0,4037128211425510.0,-3.62924603516998e+16,['CursosTalleres']
11934280,Competición de diana,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11951909,Compréndeme. Un análisis múltiple  de cómics testimoniales feministas,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['ConferenciasColoquios']
11939892,Con aroma de Mujer,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['ComemoracionesHomenajes']
11950603,Concentración mensual en conmemoración por las víctimas mortales de violencia machista,chamberi,439412.0,4476170.0,4.04339582609609e+16,-3.71433584866894e+16,['ComemoracionesHomenajes']
11612483,Concierto a cargo de la Big Band de la Facultad de Música y Artes Escénicas de la Universidad Alfonso X el Sabio (UAX),chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11119597,Concierto a cargo de los alumnos de la Escuela Municipal de Música María Rodrigo,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11694220,Concierto a cargo de los alumnos de la Escuela Municipal de Música María Rodrigo,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11944936,Concierto a cargo de los alumnos de la Escuela Municipal de Música María Rodrigo,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11945044,Concierto Agrupación de guitarra española dirigido por Juan Ángel Giménez Cabo,fuencarral-el pardo,439867.0,4481122.0,4047860087334550.0,-3.70944083429799e+16,[]
11612460,Concierto Ciclo Jóvenes Talentos del Centro Superior Fórum Musikae,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11940772,Concierto de Álvaro Tessa,salamanca,441502.0,4475253.0,4042585800515970.0,-3689601594290460.0,"['Musica', 'CantautorFolkCountry']"
10959156,Concierto de cámara a cargo de las agrupaciones de la Facultad de Música y Artes Escénicas de la Universidad Alfonso X el Sabio (UAX),chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11952298,Concierto de la Banda Sinfónica Municipal,centro,439452.0,4474125.0,4.04155479239775e+16,-3713669638684310.0,['FiestasSemanaSanta']
11897447,Concierto de la Banda Sinfónica Municipal. Paroxismo,centro,440680.0,4473775.0,4041248873703830.0,-3699161734460960.0,['Musica']
11897452,Concierto de la Banda Sinfónica Municipal. Tradición,centro,440680.0,4473775.0,4041248873703830.0,-3699161734460960.0,['Musica']
11897473,Concierto de la Banda Sinfónica Municipal. Versus,centro,440680.0,4473775.0,4041248873703830.0,-3699161734460960.0,['Musica']
11945049,Concierto de San Juan escuela de música Soto Mesa,fuencarral-el pardo,439867.0,4481122.0,4047860087334550.0,-3.70944083429799e+16,['Musica']
11958138,Concierto en fresa mayor,unknown,Unknown,Unknown,Unknown,Unknown,['ActividadesCalleArteUrbano']
11906629,Concierto enReDo menor (Hortaleza),hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,['1ciudad21distritos']
11940762,Concierto extraordinario '30 aniversario' del Conservatorio Teresa Berganza,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['ProgramacionDestacadaAgendaCultura']
11955363,Concierto flauta travesera,puente de vallecas,443950.0,4469433.0,403735856436473.0,-3.66025460649053e+16,['Musica']
11955900,Concierto 'Veinte poemas prehistóricos y una canción desesperada' por Mario Otero y Ana Santos,hortaleza,444461.0,4482397.0,4049041562546540.0,-3655356751728000.0,['CuentacuentosTiteresMarionetas']
11327553,Concierto: Ciclo jóvenes talentos del conservatorio profesional de música Teresa Berganza,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['Musica']
11944194,Concierto: Somos compositoras,tetuan,440857.0,4480052.0,4046903299144090.0,-3.69766200679649e+16,['TeatroPerformance']
11940036,Concierto: 'Música de Superhéroes',tetuan,440628.0,4478947.0,4045907130615820.0,-3700271645324860.0,['CursosTalleres']
11947533,Concurso rápido de innovación y diseño,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,[]
11956051,Conectados,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['Exposiciones']
10590577,Conferencia Historia de Madrid: Justicia Civil e Inquisición en el Madrid de los Austrias,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['ConferenciasColoquios']
11232151,Conferencia musical: El cuarteto de cuerda: una forma musical,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['ConferenciasColoquios']
11957365,Conferencia sobre motivación,san blas-canillejas,448119.0,4477485.0,4044640229188280.0,-3.6117933204271e+16,['ConferenciasColoquios']
11947088,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11947071,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11947057,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11947086,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11947065,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11947072,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11947059,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11947092,Conferencias. Retiro,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,['ConferenciasColoquios']
11876301,Conferencia: 'Bienvenidos al (bárbaro) norte: la visión de los tracios en el mundo griego',centro,439691.0,4473738.0,4041207900253880.0,-3.71081610274663e+16,['ConferenciasColoquios']
11875710,Conferencia: 'La Historia Augusta: un enigma entre la historia y la literatura',centro,439691.0,4473738.0,4041207900253880.0,-3.71081610274663e+16,['ConferenciasColoquios']
11878254,Conferencia: 'La liberación de Andrómeda en el arte',centro,439691.0,4473738.0,4041207900253880.0,-3.71081610274663e+16,['ConferenciasColoquios']
11878525,Conferencia: 'Malvadas y desgraciadas mujeres en Tácito',centro,439691.0,4473738.0,4041207900253880.0,-3.71081610274663e+16,['ConferenciasColoquios']
11878269,"Conferencia: 'Música, letras y gimnasia en la Grecia antigua: el nacimiento de la escuela en Occidente'",centro,439691.0,4473738.0,4041207900253880.0,-3.71081610274663e+16,['ConferenciasColoquios']
11878805,Conferencia: 'Pandora y el origen de hombres y mujeres',centro,439691.0,4473738.0,4041207900253880.0,-3.71081610274663e+16,['ConferenciasColoquios']
11939934,Conferencia: `Conectando desde el Autocuidado´,villaverde,441066.0,4467547.0,4035639654251880.0,-3.69405018466108e+16,['ConferenciasColoquios']
11940485,Conferencia: 'Parque de La Quinta del Berro'. A cargo de Belén Naharro.,tetuan,440258.0,4477792.0,4044863106357680.0,-3.7045265016586e+16,['RecitalesPresentacionesActosLiterarios']
11698141,Confluencias: intersecciones entre palabra e imagen,centro,439723.0,4475437.0,4042737760210630.0,-3.71061168878098e+16,['Exposiciones']
11933777,Conoce el Iching (oráculo chino),usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11933523,Conoce las runas (oráculo vikingo),usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11947171,Conoce tus Derechos como Trabajadora del Hogar,ciudad lineal,444580.0,4477056.0,4.04423111007912e+16,-3.65348062463119e+16,['CursosTalleres']
11950341,Conoce tus derechos: La libertad sexual como bien jurídico. Los delitos contra la libertad sexual,hortaleza,444876.0,4479190.0,4046155641637230.0,-3.65017145804141e+16,['CursosTalleres']
11959804,Conocerás la noche de Luys D` Ariel,latina,434954.0,4472113.0,4.03970746251159e+16,-3.76648854748415e+16,['RecitalesPresentacionesActosLiterarios']
11948207,"Contar con imágenes, el detalle. as emociones",fuencarral-el pardo,441892.0,4485296.0,4051635495615330.0,-3685946562681170.0,['CursosTalleres']
11948231,"Contar cuando hay varios personajes, energía, el ritmo, la intención",fuencarral-el pardo,441892.0,4485296.0,4051635495615330.0,-3685946562681170.0,['CursosTalleres']
11923717,Continente María,arganzuela,440825.0,4471546.0,4039241374953320.0,-3697247685884220.0,['TeatroPerformance']
11954938,Conversaciones viajeras,centro,440474.0,4473465.0,4040966697102750.0,-3701574291636870.0,['ConferenciasColoquios']
11843069,Convocatoria «Future Laboratory»,centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11957981,Copa de España de Escalada Madrid de Bloque y Velocidad,barajas,447867.0,4478996.0,4045999848510340.0,-3.61488887063035e+16,['ActividadesDeportivas']
11941332,Coplas de ayer y de hoy,latina,436432.0,4472601.0,4040159394334660.0,-3749110841406560.0,"['Musica', 'LatinaEspanola']"
11942299,Coral Banguilad,moratalaz,445141.0,4473033.0,4040609591857160.0,-3646536107063500.0,['Musica']
11945163,Coral Polifónica Nuestra Señora de la Merced - Coral Polifónica Nuestra Señora de Moratalaz,moratalaz,445550.0,4472286.0,4039940241336230.0,-3641640649015930.0,['Musica']
11945167,Coral Polifónica Sagrada Familia,moratalaz,445269.0,4472956.0,4.04054196900094e+16,-3645021156304460.0,['Musica']
11939317,Coral Sawabona,puente de vallecas,444360.0,4471652.0,4.03936123034259e+16,-3.65560738680984e+16,['Musica']
11939923,Corazón de mujer,latina,433786.0,4470559.0,403829835905706.0,-3.78008905641066e+16,['ComemoracionesHomenajes']
11931846,Coro Aires de Madrid,san blas-canillejas,448023.0,4477305.0,4044477474902180.0,-3.61291058446337e+16,"['Musica', 'CoroGospel']"
11609505,Coro de mujeres. Taller de empoderamiento a través la voz,villaverde,441277.0,4466932.0,4035087114162280.0,-3691508909255180.0,['Musica']
11943096,Coro Juvenil y Orquesta de Cuerda de la Escuela Municipal de Música Almudena Cano,arganzuela,440586.0,4471782.0,4.03945227451067e+16,-3.70008559615598e+16,['Musica']
11944266,Coro y Combo de Música Moderna,arganzuela,440979.0,4472617.0,4040207279862860.0,-3.6955325387824e+16,['Musica']
11693939,Coronada y el toro,arganzuela,440825.0,4471546.0,4039241374953320.0,-3697247685884220.0,['TeatroPerformance']
11234187,Correr por Madrid,unknown,Unknown,Unknown,Unknown,Unknown,['ActividadesDeportivas']
11896731,Costa de Marfil y Ghana: viaje por África Centro-Occidental,retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['ConferenciasColoquios']
11934695,Crea tu atrapasueños,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11934326,Crea tu propio Dixit (con collage),usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11934696,Crea tu propio juego de mesa,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11942033,Creación de podcast: especial Día Internacional de las Mujeres. Radio,villaverde,441277.0,4466932.0,4035087114162280.0,-3691508909255180.0,['CursosTalleres']
11939577,Crescendo,puente de vallecas,442974.0,4470850.0,4.03862936848018e+16,-3.67186580066619e+16,"['Musica', 'Flamenco']"
11920445,Crossing Lines,retiro,441277.0,4474496.0,4.0419011767401e+16,-3692206111679650.0,['ProgramacionDestacadaAgendaCultura']
11919120,Cruce de miradas,hortaleza,444516.0,4479119.0,4046088953531130.0,-3.65442101879694e+16,['Exposiciones']
11937048,Cuando calle el silencio,latina,434222.0,4472418.0,4.03997646776371e+16,-3775144917950530.0,['TeatroPerformance']
11958617,Cuarentamasuno,salamanca,441476.0,4475151.0,4.04249263476107e+16,-3.68992085196634e+16,['ProgramacionDestacadaAgendaCultura']
11957610,Cuarteto de cuerdas Omnia,villa de vallecas,448550.0,4470424.0,4038281899948720.0,-3606140062044450.0,['Musica']
11952937,Cuarto combate de cuartos de final. VII Torneo de Dramaturgia,centro,440597.0,4474036.0,4041482868269550.0,-3.70016635995621e+16,['TeatroPerformance']
11958035,"Cuarto Salón literario Pilar de Valderrama. Vida, amor y poesía",retiro,442345.0,4474221.0,404166091081099.0,-3.67959303680348e+16,['RecitalesPresentacionesActosLiterarios']
10585492,Cuentacuentos: Está bien ser diferente,chamartin,442656.0,4477714.0,4044810636195710.0,-3.67623096200973e+16,['FiestasNavidadesReyes']
11910490,Cuentos con tigo,villa de vallecas,447107.0,4470075.0,4.03795846181621e+16,-3623110349262370.0,['TeatroPerformance']
11944855,Cuentos de la noche y el día,hortaleza,444461.0,4482397.0,4049041562546540.0,-3655356751728000.0,['CuentacuentosTiteresMarionetas']
11938928,Cuentos desde El Rosal,carabanchel,438232.0,4470949.0,4038684744124120.0,-3727740326743950.0,['TeatroPerformance']
11944860,Cuentos pequeños como una hormiga,san blas-canillejas,448214.0,4476029.0,4.04332916259736e+16,-3.61056623119274e+16,['CuentacuentosTiteresMarionetas']
11914643,Cuidado del suelo pélvico,retiro,443307.0,4472652.0,4040254931370520.0,-3668092320219010.0,['ActividadesDeportivas']
11953489,Cúmulos. Ayudas Injuve para la Creación Joven. Artes Visuales 2021-2022,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11598731,Curso de formación a familias de Primaria,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,[]
11919008,Curso de formación a familias de Secundaria,retiro,442527.0,4472618.0,4.04021904388368e+16,-3.6772826298329e+16,[]
11941694,Cursos y talleres,salamanca,442103.0,4475356.0,4.04268261595074e+16,-3.68253494819851e+16,['CursosTalleres']
11946869,Dadadoo,hortaleza,444469.0,4482391.0,4049035310157370.0,-3655261744717250.0,['Musica']
11950892,Dalva,arganzuela,440946.0,4471422.0,4039130985242180.0,-3.6958028442054e+16,['ProgramacionDestacadaAgendaCultura']
11951845,Dancing Schubert,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['DanzaBaile']
11768379,Daniel Abreu. Dalet (DA),centro,439759.0,4475508.0,4042802889001870.0,-3710182353581840.0,['ProgramacionDestacadaAgendaCultura']
11735892,Daniela Astor y la Caja Negra,salamanca,441476.0,4475151.0,4.04249263476107e+16,-3.68992085196634e+16,['ProgramacionDestacadaAgendaCultura']
11934703,Danza,usera,439248.0,4469889.0,4037738097077750.0,-3715659887802670.0,"['DanzaBaile', 'FolcloreEtnica']"
11951330,Danza Esporádica,latina,435330.0,4470783.0,4038513183038140.0,-3761911556533900.0,['DanzaBaile']
11940483,Danza: 'Ilusión'.,tetuan,440258.0,4477792.0,4044863106357680.0,-3.7045265016586e+16,['RecitalesPresentacionesActosLiterarios']
